family	init-inferred-rf	init-true-rf	inferred-true-rf
PF16198	0.9567901234567902	0.6666666666666666	0.9691358024691358
PF02884	0.9454545454545454	0.5454545454545454	0.8909090909090909
PF24278	0.9361702127659575	0.46808510638297873	0.8829787234042553
PF04146	0.9378238341968912	0.39896373056994816	0.927461139896373
PF08281	0.9640287769784173	0.7769784172661871	0.9640287769784173
PF14663	0.9848484848484849	0.4696969696969697	1.0
PF25375	0.9253731343283582	0.5373134328358209	0.8805970149253731
PF14017	0.9743589743589743	0.6025641025641025	0.9358974358974359
PF23740	0.9090909090909091	0.4727272727272727	0.9272727272727272
PF01934	0.9285714285714286	0.6928571428571428	0.9428571428571428
PF16921	0.9542857142857143	0.4228571428571429	0.96
PF01486	0.9533333333333334	0.4266666666666667	0.9466666666666667
PF19564	0.9583333333333334	0.4583333333333333	0.9166666666666666
PF06947	0.9032258064516129	0.4838709677419355	0.9032258064516129
PF09598	0.9354838709677419	0.43548387096774194	0.9354838709677419
PF07535	0.9213483146067416	0.6966292134831461	0.8876404494382022
PF14267	0.9166666666666666	0.6666666666666666	0.9375
PF18347	0.9594594594594594	0.5675675675675675	0.9324324324324325
PF04985	0.9841269841269841	0.4444444444444444	0.9523809523809523
PF19127	0.9411764705882353	0.7058823529411765	0.9019607843137255
PF17761	0.9696969696969697	0.5151515151515151	0.9393939393939394
PF11176	0.9098360655737705	0.4180327868852459	0.9180327868852459
PF07546	0.975609756097561	0.3048780487804878	0.975609756097561
PF25316	0.9342105263157895	0.5263157894736842	0.9605263157894737
PF23418	0.9292929292929293	0.5959595959595959	0.9494949494949495
PF08528	0.9692307692307692	0.6923076923076923	0.9692307692307692
PF21737	0.9743589743589743	0.6153846153846154	0.9743589743589743
PF07812	0.9090909090909091	0.5454545454545454	0.8727272727272727
PF22923	0.9428571428571428	0.6285714285714286	0.9428571428571428
PF15801	0.9479166666666666	0.6354166666666666	0.9270833333333334
PF20663	0.9382716049382716	0.4567901234567901	0.9259259259259259
PF23269	0.9213483146067416	0.5842696629213483	0.9438202247191011
PF03118	0.8627450980392157	0.5098039215686274	0.8627450980392157
PF08686	0.9333333333333333	0.6	0.9166666666666666
PF23150	0.92	0.36	0.9266666666666666
PF11969	0.9508196721311475	0.4262295081967213	0.9672131147540983
PF10502	0.847457627118644	0.6440677966101694	0.8813559322033898
PF13540	0.9818181818181818	0.896969696969697	0.9757575757575757
PF22600	0.9375	0.5625	0.9375
PF19138	0.9245283018867925	0.4716981132075472	0.9245283018867925
PF25811	0.95	0.7125	0.975
PF14342	0.881578947368421	0.3157894736842105	0.8947368421052632
PF01033	0.9444444444444444	0.6746031746031746	0.9206349206349206
PF07085	0.9487179487179487	0.41025641025641024	0.9615384615384616
PF14529	0.9206349206349206	0.5238095238095238	0.9206349206349206
PF25326	0.9430379746835443	0.3670886075949367	0.9430379746835443
PF20092	0.97	0.57	0.97
PF20872	0.9607843137254902	0.6470588235294118	0.9607843137254902
PF14534	0.9560439560439561	0.6923076923076923	0.9230769230769231
PF25429	0.9010989010989011	0.6483516483516484	0.9120879120879121
PF21837	0.9701492537313433	0.835820895522388	0.8805970149253731
PF16076	0.9821428571428571	0.5892857142857143	0.9642857142857143
PF16184	0.9841269841269841	0.5714285714285714	0.9523809523809523
PF22573	0.9791666666666666	0.7083333333333334	0.9583333333333334
PF25764	0.9230769230769231	0.4230769230769231	0.9230769230769231
PF08268	0.8958333333333334	0.4166666666666667	0.8541666666666666
PF10114	0.9202453987730062	0.5214723926380368	0.9386503067484663
PF06781	0.9333333333333333	0.45	0.9333333333333333
PF14524	0.952755905511811	0.6220472440944882	0.9291338582677166
PF04494	0.9393939393939394	0.43434343434343436	0.9393939393939394
PF19909	0.9466666666666667	0.5733333333333334	0.9466666666666667
PF02120	0.9444444444444444	0.6172839506172839	0.9382716049382716
PF05901	0.9727272727272728	0.6454545454545455	0.990909090909091
PF22821	0.9782608695652174	0.5	0.9565217391304348
PF19594	0.9183673469387755	0.5306122448979592	0.9183673469387755
PF24513	0.936	0.392	0.896
PF24099	0.9464285714285714	0.6785714285714286	0.9464285714285714
PF24607	0.9895833333333334	0.4166666666666667	0.9791666666666666
PF14632	0.8925619834710744	0.45454545454545453	0.9090909090909091
PF11604	0.9626865671641791	0.6567164179104478	0.9328358208955224
PF08432	0.9629629629629629	0.49382716049382713	0.9382716049382716
PF23034	0.93717277486911	0.4816753926701571	0.9267015706806283
PF01292	1.0	0.9090909090909091	0.961038961038961
PF04203	0.8620689655172413	0.6206896551724138	0.896551724137931
PF03911	0.9693877551020408	0.6020408163265306	0.9489795918367347
PF08567	0.9156626506024096	0.37349397590361444	0.8795180722891566
PF03828	0.958904109589041	0.5205479452054794	0.958904109589041
PF09353	0.9183673469387755	0.3469387755102041	0.9183673469387755
PF07499	0.9166666666666666	0.7083333333333334	0.9166666666666666
PF23735	0.967741935483871	0.5725806451612904	0.9516129032258065
PF00857	0.9649122807017544	0.8245614035087719	0.9298245614035088
PF25780	0.9402985074626866	0.3358208955223881	0.9402985074626866
PF03802	0.9649122807017544	0.40350877192982454	0.9122807017543859
PF25403	0.9411764705882353	0.6666666666666666	0.9215686274509803
PF18140	0.9245283018867925	0.5849056603773585	0.9622641509433962
PF13274	0.953125	0.640625	0.921875
PF02877	0.9130434782608695	0.43478260869565216	0.8985507246376812
PF04070	0.9838709677419355	0.7016129032258065	0.9758064516129032
PF10584	0.9787234042553191	0.851063829787234	0.9574468085106383
PF04977	0.9482758620689655	0.6551724137931034	0.9310344827586207
PF23648	0.9583333333333334	0.5052083333333334	0.9479166666666666
PF25261	0.8795180722891566	0.6987951807228916	0.9036144578313253
PF03100	0.9382022471910112	0.47191011235955055	0.9325842696629213
PF23343	0.946524064171123	0.5828877005347594	0.946524064171123
PF02630	0.9583333333333334	0.5625	0.9375
PF25061	0.91	0.37	0.89
PF12428	0.9245283018867925	0.49056603773584906	0.9245283018867925
PF04385	0.9838709677419355	0.9516129032258065	0.967741935483871
PF22742	0.98	0.42	0.94
PF01242	0.8421052631578947	0.5789473684210527	0.8552631578947368
PF23228	0.927536231884058	0.5942028985507246	0.8985507246376812
PF24266	0.9690721649484536	0.6494845360824743	0.979381443298969
PF23940	0.8733333333333333	0.3265993265993266	0.8922558922558923
PF24968	0.8955223880597015	0.5671641791044776	0.8208955223880597
PF01436	0.9459459459459459	0.7972972972972973	0.9324324324324325
PF05826	0.9285714285714286	0.44642857142857145	0.9107142857142857
PF07099	0.9354838709677419	0.5645161290322581	0.9193548387096774
PF02553	0.961038961038961	0.6623376623376623	0.935064935064935
PF24866	0.9136690647482014	0.5107913669064749	0.9280575539568345
PF13664	0.9183673469387755	0.42857142857142855	0.8979591836734694
PF03962	0.9565217391304348	0.6376811594202898	0.9420289855072463
PF17947	0.9764705882352941	0.5294117647058824	0.9764705882352941
PF24810	0.9056603773584906	0.5283018867924528	0.9056603773584906
PF16476	0.896551724137931	0.5517241379310345	0.896551724137931
PF01843	0.9691358024691358	0.5185185185185185	0.9444444444444444
PF06135	0.9576271186440678	0.5423728813559322	0.9576271186440678
PF19845	0.9459459459459459	0.6216216216216216	0.9459459459459459
PF06632	0.9701492537313433	0.6119402985074627	1.0
PF07905	0.927536231884058	0.5289855072463768	0.927536231884058
PF25806	0.9444444444444444	0.7037037037037037	0.9351851851851852
PF07624	0.9466666666666667	0.52	0.9466666666666667
PF21784	0.9285714285714286	0.5357142857142857	0.9107142857142857
PF22679	0.9583333333333334	0.40625	0.9375
PF24325	0.9411764705882353	0.5294117647058824	0.9294117647058824
PF12666	0.9402985074626866	0.4626865671641791	0.9104477611940298
PF00498	0.9576719576719577	0.7037037037037037	0.9576719576719577
PF11923	0.9304347826086956	0.41739130434782606	0.9217391304347826
PF03683	0.8902439024390244	0.573170731707317	0.8780487804878049
PF13977	0.9555555555555556	0.5555555555555556	0.9444444444444444
PF10014	0.8947368421052632	0.3026315789473684	0.8947368421052632
PF04214	0.9689922480620154	0.6511627906976745	0.937984496124031
PF01529	1.0	0.9154929577464789	0.9014084507042254
PF05746	0.9411764705882353	0.5392156862745098	0.9313725490196079
PF04567	0.9772727272727273	0.6590909090909091	0.9621212121212122
PF19295	0.9090909090909091	0.4935064935064935	0.922077922077922
PF07485	0.9122807017543859	0.42105263157894735	0.9122807017543859
PF01243	0.9647058823529412	0.5529411764705883	0.9294117647058824
PF02585	0.9636363636363636	0.8363636363636363	0.9090909090909091
PF24042	0.9574468085106383	0.3546099290780142	0.9574468085106383
PF14108	0.9041095890410958	0.4520547945205479	0.8904109589041096
PF23647	0.9887640449438202	0.7078651685393258	1.0
PF13603	0.9310344827586207	0.3793103448275862	0.9137931034482759
PF11322	0.9322033898305084	0.4915254237288136	0.9322033898305084
PF20238	0.9120879120879121	0.5274725274725275	0.9120879120879121
PF13733	0.9242424242424242	0.3787878787878788	0.9242424242424242
PF00455	0.9466666666666667	0.52	0.9333333333333333
PF18082	0.9457364341085271	0.5271317829457365	0.937984496124031
PF11852	0.9	0.45	0.9
PF22617	0.9572649572649573	0.7692307692307693	0.9487179487179487
PF07578	0.9565217391304348	0.5942028985507246	1.0
PF21669	0.956989247311828	0.5376344086021505	0.946236559139785
PF13023	0.9354838709677419	0.4032258064516129	0.9354838709677419
PF20093	0.9493670886075949	0.6329113924050633	0.9367088607594937
PF21263	0.9298245614035088	0.45614035087719296	0.9473684210526315
PF13098	0.9333333333333333	0.6933333333333334	0.92
PF24933	0.9270833333333334	0.59375	0.9375
PF05845	0.8571428571428571	0.5	0.875
PF21862	0.9375	0.5416666666666666	0.9375
PF13334	0.9552238805970149	0.5671641791044776	0.9552238805970149
PF20944	0.8181818181818182	0.38181818181818183	0.8545454545454545
PF14771	0.9375	0.6666666666666666	0.9166666666666666
PF21826	0.946969696969697	0.6212121212121212	0.9393939393939394
PF12800	0.9852941176470589	0.8970588235294118	0.9411764705882353
PF04266	0.9473684210526315	0.6052631578947368	0.9605263157894737
PF01322	0.9504950495049505	0.504950495049505	0.9405940594059405
PF25458	0.95	0.4375	0.9
PF06881	0.9578947368421052	0.3684210526315789	0.9368421052631579
PF13655	0.9342105263157895	0.5789473684210527	0.9473684210526315
PF17875	1.0	0.7258064516129032	0.967741935483871
PF21601	0.9622641509433962	0.32075471698113206	0.9433962264150944
PF21989	0.9491525423728814	0.423728813559322	0.940677966101695
PF08790	0.9166666666666666	0.7083333333333334	0.9583333333333334
PF22086	0.92	0.52	0.9333333333333333
PF09534	0.855072463768116	0.36231884057971014	0.8695652173913043
PF11871	0.9453125	0.578125	0.9140625
PF24201	0.8863636363636364	0.42045454545454547	0.8863636363636364
PF09604	0.95	0.8166666666666667	0.8666666666666667
PF18557	0.9587628865979382	0.6288659793814433	0.9381443298969072
PF14712	0.90625	0.59375	0.9375
PF04718	0.9099099099099099	0.4774774774774775	0.9279279279279279
PF00784	0.9457831325301205	0.4819277108433735	0.9457831325301205
PF19314	0.8955223880597015	0.5671641791044776	0.8955223880597015
PF23384	0.9824561403508771	0.5964912280701754	0.9824561403508771
PF11911	0.9338842975206612	0.5537190082644629	0.9008264462809917
PF04153	0.967741935483871	0.5548387096774193	0.9548387096774194
PF09717	0.9357798165137615	0.6146788990825688	0.944954128440367
PF07713	0.9672131147540983	0.7377049180327869	0.9180327868852459
PF07372	0.875	0.5	0.9375
PF13012	0.9685863874345549	0.418848167539267	0.9738219895287958
PF00907	0.9647058823529412	0.4470588235294118	0.9294117647058824
PF13431	0.9617486338797814	0.8306010928961749	0.9398907103825137
PF23604	0.9655172413793104	0.46551724137931033	0.9482758620689655
PF05652	0.941747572815534	0.47572815533980584	0.9611650485436893
PF07974	0.9791666666666666	0.7708333333333334	0.9583333333333334
PF03446	0.9083333333333333	0.4583333333333333	0.9083333333333333
PF01390	0.9490445859872612	0.4713375796178344	0.9426751592356688
PF07717	0.9259259259259259	0.5925925925925926	0.9444444444444444
PF21307	0.9847328244274809	0.7862595419847328	0.9847328244274809
PF10587	0.9807692307692307	0.7692307692307693	0.9807692307692307
PF22969	0.904	0.536	0.92
PF17748	0.875	0.4375	0.8541666666666666
PF03193	0.9122807017543859	0.47368421052631576	0.9473684210526315
PF12130	0.9137931034482759	0.5172413793103449	0.9482758620689655
PF00091	0.9411764705882353	0.5176470588235295	0.9411764705882353
PF12833	0.9739583333333334	0.71875	0.9739583333333334
PF00240	0.9122807017543859	0.6140350877192983	0.9122807017543859
PF08478	1.0	0.7397260273972602	0.9452054794520548
PF08808	0.930635838150289	0.5317919075144508	0.9132947976878613
PF05078	0.9	0.4625	0.925
PF24335	0.9454545454545454	0.6181818181818182	0.9454545454545454
PF24138	0.9378238341968912	0.5077720207253886	0.927461139896373
PF23928	0.9411764705882353	0.49019607843137253	0.9215686274509803
PF23039	0.9818181818181818	0.32727272727272727	0.9636363636363636
PF01257	0.9230769230769231	0.38461538461538464	0.9038461538461539
PF21846	0.9	0.6111111111111112	0.9
PF13749	0.9180327868852459	0.5409836065573771	0.9344262295081968
PF16135	0.8958333333333334	0.4375	0.8958333333333334
PF24926	0.9493670886075949	0.7721518987341772	0.9493670886075949
PF22614	0.9387755102040817	0.4897959183673469	0.9489795918367347
PF13275	0.9560439560439561	0.6703296703296703	0.9120879120879121
PF18977	0.9591836734693877	0.7346938775510204	0.9591836734693877
PF06739	1.0	0.84	0.94
PF08069	0.9514563106796117	0.6893203883495146	0.941747572815534
PF13374	0.9436619718309859	0.7676056338028169	0.8873239436619719
PF04647	0.9361702127659575	0.6170212765957447	0.9219858156028369
PF01138	0.917910447761194	0.5	0.8880597014925373
PF24522	0.9666666666666667	0.5	0.95
PF01624	0.8958333333333334	0.25	0.875
PF13567	0.9509803921568627	0.7549019607843137	0.9313725490196079
PF23738	0.9433962264150944	0.5849056603773585	0.9433962264150944
PF17962	0.9387755102040817	0.6122448979591837	0.9387755102040817
PF09463	0.9824561403508771	0.7368421052631579	0.9824561403508771
PF13630	0.9882352941176471	0.7058823529411765	0.9764705882352941
PF05232	0.9854014598540146	0.5693430656934306	0.9635036496350365
PF25543	0.9530201342281879	0.7046979865771812	0.9530201342281879
PF17850	0.9298245614035088	0.7192982456140351	0.9473684210526315
PF00630	0.9666666666666667	0.8083333333333333	0.95
PF08996	0.9316239316239316	0.4358974358974359	0.9230769230769231
PF24752	0.9636363636363636	0.4727272727272727	0.9454545454545454
PF23229	0.979381443298969	0.7835051546391752	0.979381443298969
PF15447	0.9629629629629629	0.6296296296296297	1.0
PF00408	0.96	0.8	0.94
PF02170	0.9210526315789473	0.4631578947368421	0.9210526315789473
PF01393	0.9436619718309859	0.6197183098591549	0.8873239436619719
PF19937	0.9316770186335404	0.422360248447205	0.9130434782608695
PF24962	0.9466666666666667	0.47333333333333333	0.94
PF02754	0.9636363636363636	0.45454545454545453	0.9454545454545454
PF21135	0.9274193548387096	0.3467741935483871	0.9274193548387096
PF01878	0.9236641221374046	0.5038167938931297	0.9465648854961832
PF25586	0.8842105263157894	0.7578947368421053	0.8947368421052632
PF25158	0.9523809523809523	0.6984126984126984	0.9523809523809523
PF11327	0.9448275862068966	0.31724137931034485	0.9241379310344827
PF24875	0.9607843137254902	0.6470588235294118	0.9607843137254902
PF19380	0.9583333333333334	0.6875	0.9375
PF22943	0.9277777777777778	0.5722222222222222	0.9277777777777778
PF08636	1.0	0.7285714285714285	0.9714285714285714
PF25511	0.9484536082474226	0.4020618556701031	0.9175257731958762
PF25812	0.8709677419354839	0.45161290322580644	0.8870967741935484
PF12686	0.9574468085106383	0.7127659574468085	0.925531914893617
PF04386	0.9425287356321839	0.367816091954023	0.9425287356321839
PF11897	0.917098445595855	0.5284974093264249	0.9067357512953368
PF08502	0.9591836734693877	0.4897959183673469	0.9591836734693877
PF15377	0.8870967741935484	0.3387096774193548	0.8870967741935484
PF04759	0.9090909090909091	0.42424242424242425	0.9393939393939394
PF04074	0.96	0.5142857142857142	0.9428571428571428
PF20008	0.9473684210526315	0.5263157894736842	0.9473684210526315
PF21849	0.9038461538461539	0.5769230769230769	0.9230769230769231
PF20075	0.9772727272727273	0.38636363636363635	0.9545454545454546
PF05773	0.9553571428571429	0.5535714285714286	0.9285714285714286
PF24245	0.9536423841059603	0.5827814569536424	0.9470198675496688
PF13925	0.9298245614035088	0.42105263157894735	0.9298245614035088
PF12539	0.9206349206349206	0.4126984126984127	0.9206349206349206
PF07729	0.971830985915493	0.9295774647887324	0.9507042253521126
PF13391	0.9166666666666666	0.625	0.9375
PF12668	0.9444444444444444	0.6481481481481481	0.9074074074074074
PF12936	0.9537037037037037	0.5648148148148148	0.9629629629629629
PF07686	0.8269230769230769	0.75	0.8461538461538461
PF08402	0.9887640449438202	0.8314606741573034	0.9662921348314607
PF03694	0.8974358974358975	0.42735042735042733	0.905982905982906
PF03392	0.8869565217391304	0.48695652173913045	0.9043478260869565
PF16205	0.9444444444444444	0.7592592592592593	0.8888888888888888
PF10069	0.921875	0.265625	0.921875
PF13291	0.975	0.6375	0.9875
PF20296	0.8666666666666667	0.4666666666666667	0.85
PF08463	0.9354838709677419	0.45806451612903226	0.9290322580645162
PF21745	0.9602649006622517	0.41721854304635764	0.9668874172185431
PF08341	0.9292929292929293	0.6464646464646465	0.9292929292929293
PF02780	0.9230769230769231	0.48717948717948717	0.9358974358974359
PF17898	0.9390243902439024	0.32926829268292684	0.9390243902439024
PF08151	0.9259259259259259	0.5740740740740741	0.8888888888888888
PF22294	0.8783783783783784	0.7202797202797203	0.8601398601398601
PF11292	0.8985507246376812	0.3188405797101449	0.8695652173913043
PF07335	0.9473684210526315	0.5263157894736842	0.9473684210526315
PF08438	0.9338842975206612	0.39669421487603307	0.9421487603305785
PF13667	0.9393939393939394	0.509090909090909	0.9454545454545454
PF14114	0.9393939393939394	0.5	0.9242424242424242
PF22023	0.9555555555555556	0.5333333333333333	0.9555555555555556
PF02809	0.9904761904761905	0.7904761904761904	0.9809523809523809
PF08953	0.9347826086956522	0.5217391304347826	0.9347826086956522
PF23332	0.954954954954955	0.5135135135135135	0.954954954954955
PF12828	0.9726027397260274	0.3835616438356164	0.9452054794520548
PF25542	0.9888888888888889	0.6777777777777778	0.9666666666666667
PF12588	0.9342105263157895	0.3684210526315789	0.9473684210526315
PF08817	0.9603960396039604	0.4752475247524752	0.9405940594059405
PF00651	0.9629629629629629	0.6419753086419753	0.9629629629629629
PF08783	0.9090909090909091	0.5454545454545454	0.8888888888888888
PF21832	0.9354838709677419	0.5645161290322581	0.9193548387096774
PF25206	0.9629629629629629	0.6666666666666666	0.9444444444444444
PF03297	0.9833333333333333	0.5333333333333333	0.9833333333333333
PF02291	0.8690476190476191	0.44047619047619047	0.8690476190476191
PF19407	0.95	0.74375	0.93125
PF08447	0.9658119658119658	0.6068376068376068	0.9230769230769231
PF22619	0.9447852760736196	0.4233128834355828	0.950920245398773
PF24760	0.9491525423728814	0.4745762711864407	0.940677966101695
PF24828	0.9591836734693877	0.6122448979591837	0.9591836734693877
PF17881	0.957983193277311	0.5798319327731093	0.957983193277311
PF11812	0.9322033898305084	0.5084745762711864	0.9322033898305084
PF13484	0.9675324675324676	0.551948051948052	0.961038961038961
PF25398	0.9523809523809523	0.4523809523809524	0.9761904761904762
PF09745	0.9553571428571429	0.39285714285714285	0.9553571428571429
PF13711	0.9545454545454546	0.5606060606060606	0.9696969696969697
PF20920	0.978021978021978	0.5714285714285714	0.989010989010989
PF05022	0.9333333333333333	0.5866666666666667	0.9333333333333333
PF24492	0.927536231884058	0.5869565217391305	0.9347826086956522
PF09836	0.9495798319327731	0.5882352941176471	0.9243697478991597
PF10411	0.9197530864197531	0.4567901234567901	0.9320987654320988
PF08752	0.923728813559322	0.4661016949152542	0.923728813559322
PF07047	0.952755905511811	0.5669291338582677	0.9133858267716536
PF13646	0.9787234042553191	0.851063829787234	0.9680851063829787
PF00021	0.90625	0.390625	0.90625
PF05179	0.9487179487179487	0.48717948717948717	0.9316239316239316
PF13363	0.9278350515463918	0.44329896907216493	0.9175257731958762
PF19320	0.9523809523809523	0.3492063492063492	0.9523809523809523
PF01012	0.9428571428571428	0.5523809523809524	0.9523809523809523
PF00068	0.9607843137254902	0.6274509803921569	0.9215686274509803
PF02748	0.9553571428571429	0.7053571428571429	0.9375
PF16200	0.9318181818181818	0.553030303030303	0.946969696969697
PF04300	0.9019607843137255	0.2549019607843137	0.9019607843137255
PF07417	0.891566265060241	0.8313253012048193	0.8795180722891566
PF21828	0.9807692307692307	0.75	0.9807692307692307
PF00867	0.9306930693069307	0.5643564356435643	0.9405940594059405
PF01294	0.967391304347826	0.3804347826086957	0.9456521739130435
PF16448	0.96875	0.390625	0.953125
PF19303	0.9285714285714286	0.4365079365079365	0.9206349206349206
PF04410	0.9315789473684211	0.4105263157894737	0.9368421052631579
PF13195	0.921875	0.421875	0.921875
PF12465	0.945054945054945	0.6373626373626373	0.8681318681318682
PF21413	0.9594594594594594	0.44594594594594594	0.9324324324324325
PF07853	0.9672131147540983	0.8087431693989071	0.9453551912568307
PF09239	0.9833333333333333	0.4166666666666667	0.9833333333333333
PF20056	0.9621212121212122	0.5378787878787878	0.9393939393939394
PF21739	0.875	0.48214285714285715	0.875
PF18791	0.9705882352941176	0.5294117647058824	0.9852941176470589
PF18517	0.934640522875817	0.6209150326797386	0.954248366013072
PF08880	0.9603960396039604	0.6633663366336634	0.9603960396039604
PF20153	0.9047619047619048	0.5523809523809524	0.8952380952380953
PF09494	0.9850746268656716	0.6119402985074627	0.9402985074626866
PF12621	0.965034965034965	0.5104895104895105	0.951048951048951
PF01789	0.9264705882352942	0.25	0.9264705882352942
PF14012	0.9607843137254902	0.5098039215686274	0.9803921568627451
PF20777	0.948051948051948	0.6883116883116883	0.922077922077922
PF13624	0.8888888888888888	0.5213675213675214	0.8803418803418803
PF16508	0.9285714285714286	0.4714285714285714	0.9571428571428572
PF08226	0.96875	0.59375	0.9375
PF24294	0.9291338582677166	0.7086614173228346	0.9291338582677166
PF13838	0.9411764705882353	0.39215686274509803	0.9411764705882353
PF18115	0.9607843137254902	0.5294117647058824	0.9215686274509803
PF10116	0.9647058823529412	0.4235294117647059	0.9647058823529412
PF13501	0.9444444444444444	0.49206349206349204	0.9444444444444444
PF19908	0.9387755102040817	0.46938775510204084	0.9183673469387755
PF11791	0.9743589743589743	0.5213675213675214	0.9658119658119658
PF14309	0.9424460431654677	0.460431654676259	0.9424460431654677
PF13874	0.9705882352941176	0.43137254901960786	0.9313725490196079
PF20065	0.9156626506024096	0.6626506024096386	0.9036144578313253
PF00457	0.9419354838709677	0.4838709677419355	0.9290322580645162
PF24420	0.9545454545454546	0.3484848484848485	0.9242424242424242
PF25373	0.9743589743589743	0.4358974358974359	0.9871794871794872
PF24514	0.9411764705882353	0.5882352941176471	0.9327731092436975
PF00679	0.9428571428571428	0.7142857142857143	0.9523809523809523
PF02791	0.9689922480620154	0.5503875968992248	0.9922480620155039
PF01417	0.8909090909090909	0.36363636363636365	0.8909090909090909
PF23197	0.9019607843137255	0.4117647058823529	0.9215686274509803
PF23050	0.9397590361445783	0.6746987951807228	0.9518072289156626
PF23640	0.9411764705882353	0.7843137254901961	0.9607843137254902
PF21654	0.9509803921568627	0.47058823529411764	0.9509803921568627
PF23305	0.9523809523809523	0.42063492063492064	0.9365079365079365
PF12242	0.9256198347107438	0.5289256198347108	0.9090909090909091
PF00042	0.9436619718309859	0.4788732394366197	0.9577464788732394
PF08656	0.9791666666666666	0.4166666666666667	0.9375
PF09358	0.9632352941176471	0.6985294117647058	0.9485294117647058
PF25305	0.9636363636363636	0.5272727272727272	0.9090909090909091
PF14782	0.9465648854961832	0.42748091603053434	0.916030534351145
PF16503	0.9152542372881356	0.7457627118644068	0.8983050847457628
PF05942	0.9230769230769231	0.5076923076923077	0.9846153846153847
PF00059	0.9375	0.5625	0.9583333333333334
PF11919	0.9375	0.575	0.9375
PF25353	0.9207920792079208	0.39603960396039606	0.900990099009901
PF07892	0.9401709401709402	0.5384615384615384	0.9316239316239316
PF07855	0.925531914893617	0.425531914893617	0.9574468085106383
PF17292	0.9615384615384616	0.3974358974358974	0.9230769230769231
PF14760	0.9852941176470589	0.6764705882352942	0.8970588235294118
PF15411	0.95	0.49166666666666664	0.9416666666666667
PF14221	0.9387755102040817	0.5102040816326531	0.8979591836734694
PF11155	0.963855421686747	0.5783132530120482	0.9759036144578314
PF13300	0.8947368421052632	0.43859649122807015	0.8947368421052632
PF12752	0.9609375	0.6015625	0.9375
PF25444	0.9375	0.7291666666666666	0.9375
PF17745	0.9444444444444444	0.4351851851851852	0.9444444444444444
PF01565	0.9478260869565217	0.6	0.9478260869565217
PF18289	0.94	0.66	0.92
PF04119	0.9620253164556962	0.5063291139240507	0.9367088607594937
PF24801	0.9340659340659341	0.33516483516483514	0.9230769230769231
PF23894	0.9838709677419355	0.532258064516129	0.9838709677419355
PF07254	1.0	0.43548387096774194	1.0
PF04355	0.9859154929577465	0.5211267605633803	0.9295774647887324
PF22059	0.8769230769230769	0.4	0.9076923076923077
PF18346	0.9076923076923077	0.5538461538461539	0.9230769230769231
PF23669	0.9383561643835616	0.4452054794520548	0.952054794520548
PF04968	0.9607843137254902	0.45098039215686275	0.9477124183006536
PF12807	0.9603174603174603	0.30952380952380953	0.9523809523809523
PF21028	0.92	0.56	0.9
PF23949	0.9726027397260274	0.7808219178082192	0.958904109589041
PF10998	0.9230769230769231	0.5230769230769231	0.9384615384615385
PF18029	0.979381443298969	0.5360824742268041	0.979381443298969
PF13367	0.9814814814814815	0.37037037037037035	0.9814814814814815
PF19769	0.8545454545454545	0.23636363636363636	0.8545454545454545
PF23398	0.9090909090909091	0.4696969696969697	0.8939393939393939
PF19742	0.9487179487179487	0.5384615384615384	0.9615384615384616
PF17989	0.9411764705882353	0.5686274509803921	0.9215686274509803
PF18425	0.9605263157894737	0.4605263157894737	0.9473684210526315
PF03598	0.92	0.36	0.94
PF00086	0.910958904109589	0.410958904109589	0.9178082191780822
PF13886	0.9421487603305785	0.32231404958677684	0.9504132231404959
PF19630	0.9256198347107438	0.5454545454545454	0.9173553719008265
PF12855	0.9482758620689655	0.3793103448275862	0.9310344827586207
PF24919	0.8727272727272727	0.43636363636363634	0.8727272727272727
PF13369	0.922077922077922	0.42857142857142855	0.922077922077922
PF13891	0.927536231884058	0.36231884057971014	0.9130434782608695
PF03736	0.9580838323353293	0.5149700598802395	0.9461077844311377
PF02464	0.9215686274509803	0.7450980392156863	0.9215686274509803
PF25343	0.9245283018867925	0.4339622641509434	0.9056603773584906
PF03227	0.9315068493150684	0.4452054794520548	0.9452054794520548
PF12669	0.967741935483871	0.7661290322580645	0.9354838709677419
PF24368	0.8928571428571429	0.35714285714285715	0.875
PF25540	0.9508196721311475	0.4426229508196721	0.9672131147540983
PF13566	0.9588235294117647	0.3411764705882353	0.9705882352941176
PF14102	0.9183673469387755	0.46938775510204084	0.9387755102040817
PF14321	0.9850746268656716	0.5223880597014925	0.9402985074626866
PF02911	0.9666666666666667	0.7166666666666667	0.9666666666666667
PF10363	0.9181818181818182	0.5909090909090909	0.9181818181818182
PF02874	0.963302752293578	0.4954128440366973	0.9724770642201835
PF14718	0.9166666666666666	0.5833333333333334	0.9375
PF08147	0.95	0.46	0.95
PF13237	0.8775510204081632	0.8163265306122449	0.8571428571428571
PF11808	0.9137931034482759	0.5689655172413793	0.9137931034482759
PF22927	0.9866666666666667	0.3466666666666667	0.9866666666666667
PF24913	0.9575757575757575	0.44242424242424244	0.9636363636363636
PF22073	0.9254658385093167	0.4968944099378882	0.9254658385093167
PF01466	0.943502824858757	0.711864406779661	0.943502824858757
PF04751	0.9473684210526315	0.4824561403508772	0.9473684210526315
PF23091	0.9487179487179487	0.7051282051282052	0.9358974358974359
PF07818	0.9753086419753086	0.4567901234567901	0.9382716049382716
