	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
356	1319	0.0	1.0	1.0
357	132	0.0	1.0	1.0
358	1320	0.0	0.0	0.0
359	1321	0.0	1.0	1.0
360	1322	0.0	0.0	0.0
361	1323	0.0	1.0	1.0
362	1324	0.0	0.5	0.5
363	1325	0.0	0.5	0.5
364	1326	0.0	0.0	0.0
365	1327	0.0	0.0	0.0
366	1328	0.0	0.0	0.0
367	1329	0.5	0.5	1.0
368	133	0.0	0.0	0.0
369	1330	0.0	0.0	0.0
370	1331	0.0	0.0	0.0
371	1332	0.0	0.5	0.5
372	1333	0.0	0.5	0.5
373	1334	0.0	1.0	1.0
374	1335	0.0	0.0	0.0
375	1336	0.0	0.5	0.5
376	1337	0.0	1.0	1.0
377	1338	0.0	0.0	0.0
378	1339	0.0	0.0	0.0
379	134	0.5	0.0	0.5
380	1340	0.0	1.0	1.0
381	1341	0.0	1.0	1.0
382	1342	0.0	0.0	0.0
383	1343	0.0	0.0	0.0
384	1344	0.5	0.0	0.5
385	1345	0.0	0.0	0.0
386	1346	0.0	1.0	1.0
387	1347	0.0	0.5	0.5
388	1348	0.0	1.0	1.0
389	1349	0.0	1.0	1.0
390	135	0.0	0.0	0.0
391	1350	0.0	1.0	1.0
392	1351	0.0	0.5	0.5
393	1352	0.5	1.0	0.5
394	1353	0.0	1.0	1.0
395	1354	0.5	1.0	0.5
396	1355	0.0	1.0	1.0
397	1356	0.0	0.5	0.5
398	1357	0.0	0.0	0.0
399	1358	0.0	1.0	1.0
400	1359	0.0	0.0	0.0
401	136	0.0	0.0	0.0
402	1360	0.5	0.5	0.5
403	1361	0.0	0.5	0.5
404	1362	0.5	0.0	0.5
405	1363	0.0	0.0	0.0
406	1364	0.0	0.0	0.0
407	1365	0.5	1.0	1.0
408	1366	0.5	0.5	0.0
409	1367	0.0	0.0	0.0
410	1368	0.0	0.5	0.5
411	1369	0.0	0.5	0.5
412	137	0.5	0.5	0.0
413	1370	1.0	1.0	0.0
414	1371	0.0	0.5	0.5
415	1372	0.0	0.5	0.5
416	1373	0.0	0.5	0.5
417	1374	0.0	0.5	0.5
418	1375	0.0	0.5	0.5
419	1376	0.0	1.0	1.0
420	1377	0.0	0.5	0.5
421	1378	1.0	1.0	1.0
422	1379	0.5	1.0	0.5
423	138	0.0	0.0	0.0
424	1380	0.0	0.0	0.0
425	1381	0.0	1.0	1.0
426	1382	1.0	0.0	1.0
427	1383	0.5	0.0	0.5
428	1384	0.0	0.5	0.5
429	1385	0.0	0.0	0.0
430	1386	0.0	0.0	0.0
431	1387	0.0	0.0	0.0
432	1388	0.0	0.5	0.5
433	1389	0.0	0.0	0.0
434	139	0.5	0.0	0.5
435	1390	1.0	0.0	1.0
436	1391	0.5	1.0	1.0
437	1392	0.5	1.0	0.5
438	1393	0.0	0.0	0.0
439	1394	0.5	1.0	1.0
440	1395	0.0	0.5	0.5
441	1396	0.0	0.0	0.0
442	1397	0.5	1.0	0.5
443	1398	0.5	0.0	0.5
444	1399	0.0	0.5	0.5
445	14	0.0	1.0	1.0
446	140	0.5	1.0	1.0
447	1400	1.0	1.0	1.0
448	1401	0.0	0.5	0.5
449	1402	0.0	0.5	0.5
450	1403	0.0	0.5	0.5
451	1404	0.5	0.5	0.0
452	1405	0.0	0.5	0.5
453	1406	0.5	0.0	0.5
454	1407	0.0	0.5	0.5
455	1408	0.0	0.0	0.0
456	1409	0.5	1.0	1.0
457	141	0.0	0.0	0.0
458	1410	0.0	0.5	0.5
459	1411	0.0	1.0	1.0
460	1412	0.0	0.0	0.0
461	1413	0.0	0.0	0.0
462	1414	0.0	0.5	0.5
463	1415	1.0	0.5	1.0
464	1416	0.0	0.0	0.0
465	1417	0.0	0.5	0.5
466	1418	0.0	0.0	0.0
467	1419	0.0	0.5	0.5
468	142	0.0	0.0	0.0
469	1420	0.0	0.5	0.5
470	1421	0.5	1.0	1.0
471	1422	0.5	0.5	0.5
472	1423	0.0	0.5	0.5
473	1424	1.0	0.0	1.0
474	1425	0.5	1.0	0.5
475	1426	0.0	1.0	1.0
476	1427	0.5	0.0	0.5
477	1428	0.0	0.0	0.0
478	1429	0.0	0.0	0.0
