	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
383	17675	0.5	0.5	1.0
384	17676	0.0	0.0	0.0
385	17681	0.0	0.5	0.5
386	1301	0.5	0.5	0.0
387	17686	0.5	0.5	0.0
388	1305	0.5	0.0	0.5
389	1307	0.0	0.5	0.5
390	9500	0.5	1.0	1.0
391	17693	0.0	0.0	0.0
392	9504	0.0	1.0	1.0
393	1313	0.5	0.5	0.0
394	1317	0.5	1.0	0.5
395	9511	0.5	0.5	0.0
396	1325	0.5	0.5	0.0
397	9517	0.0	1.0	1.0
398	9520	0.0	0.0	0.0
399	9522	0.5	1.0	0.5
400	17716	0.5	1.0	1.0
401	9525	0.5	0.5	0.0
402	17718	0.0	1.0	1.0
403	1342	0.5	0.5	0.0
404	1343	0.0	0.5	0.5
405	17728	0.5	0.0	0.5
406	9541	0.0	0.0	0.0
407	1354	0.5	1.0	1.0
408	9551	1.0	1.0	1.0
409	9557	0.5	1.0	0.5
410	17750	0.0	0.5	0.5
411	1368	0.5	1.0	1.0
412	17765	0.5	1.0	0.5
413	1383	0.5	1.0	0.5
414	9577	0.0	0.5	0.5
415	17771	0.5	0.5	0.0
416	17772	0.5	0.5	0.5
417	9581	0.5	0.5	0.0
418	1390	0.0	1.0	1.0
419	17773	0.0	0.5	0.5
420	17774	0.5	0.5	0.0
421	17775	0.0	0.0	0.0
422	17779	0.0	0.0	0.0
423	9589	0.5	0.5	0.0
424	1404	0.5	0.5	0.0
425	9601	0.0	0.0	0.0
426	1410	0.5	0.5	0.0
427	1436	0.5	0.5	0.5
428	17825	0.5	0.5	0.0
429	17827	0.5	1.0	0.5
430	9638	0.0	0.0	0.0
431	9651	0.0	0.5	0.5
432	17845	0.0	1.0	1.0
433	9655	0.0	1.0	1.0
434	17851	0.5	1.0	0.5
435	9663	0.0	0.0	0.0
436	9668	0.5	1.0	1.0
437	1482	0.0	0.5	0.5
438	17869	0.0	0.0	0.0
439	9687	0.0	0.0	0.0
440	17880	0.0	0.5	0.5
441	1501	1.0	0.0	1.0
442	9693	0.0	1.0	1.0
443	9701	0.0	0.0	0.0
444	17906	0.5	0.0	0.5
445	9716	0.0	0.0	0.0
446	1525	0.0	0.5	0.5
447	17910	0.0	1.0	1.0
448	17913	0.5	0.0	0.5
449	1532	0.0	0.5	0.5
450	17925	0.0	0.5	0.5
451	1543	0.0	0.5	0.5
452	1550	0.0	1.0	1.0
453	17940	0.0	0.0	0.0
454	1561	0.0	0.0	0.0
455	9753	0.0	0.0	0.0
456	9763	0.0	0.0	0.0
457	17956	0.0	0.5	0.5
458	9766	0.0	0.0	0.0
459	9767	0.5	1.0	0.5
460	9769	0.5	1.0	0.5
461	1582	0.0	1.0	1.0
462	1586	0.0	1.0	1.0
463	1592	0.0	1.0	1.0
464	9790	0.0	1.0	1.0
465	9796	0.0	0.0	0.0
466	17989	0.5	0.5	0.0
467	1606	0.5	1.0	0.5
468	1608	0.5	1.0	0.5
469	1620	0.0	1.0	1.0
470	1623	0.5	0.5	1.0
471	1626	0.5	1.0	0.5
472	9818	0.0	1.0	1.0
473	18015	0.5	1.0	0.5
474	9824	0.0	0.0	0.0
475	18018	0.5	0.0	0.5
476	1637	0.5	0.5	1.0
477	1639	0.0	0.5	0.5
478	18024	0.0	0.0	0.0
479	18025	0.0	0.5	0.5
480	1646	0.0	0.5	0.5
481	1647	0.0	1.0	1.0
482	18031	0.5	0.5	0.5
483	18033	0.5	0.5	0.5
484	9848	0.0	1.0	1.0
485	9853	0.0	1.0	1.0
486	18048	0.5	1.0	0.5
487	18049	0.0	0.5	0.5
488	1668	0.5	0.5	0.5
489	9861	0.5	0.5	0.5
490	9866	0.5	1.0	1.0
491	1679	0.0	0.0	0.0
492	1680	0.5	0.5	0.0
493	9874	0.5	0.5	0.0
494	1683	0.0	1.0	1.0
495	9875	0.5	0.0	0.5
496	1686	0.0	0.0	0.0
497	18071	0.0	0.0	0.0
498	18072	0.5	1.0	0.5
499	18074	0.5	1.0	0.5
500	9883	0.0	0.5	0.5
501	9885	0.0	1.0	1.0
502	18078	0.0	0.0	0.0
503	18089	0.0	0.0	0.0
504	18092	0.5	1.0	0.5
505	9901	0.5	1.0	0.5
506	18094	0.0	0.5	0.5
507	9904	0.5	0.5	0.0
508	18097	0.5	1.0	0.5
509	9908	0.0	0.0	0.0
510	9912	0.0	0.0	0.0
511	9915	0.5	1.0	1.0
512	9917	0.0	0.0	0.0
513	9918	0.0	1.0	1.0
514	18118	0.0	0.0	0.0
515	1735	0.5	1.0	0.5
516	1736	0.0	0.0	0.0
517	1743	0.0	0.0	0.0
518	1751	0.0	0.5	0.5
519	18142	0.0	1.0	1.0
520	1760	0.0	0.0	0.0
521	1762	0.5	1.0	1.0
522	1763	0.0	1.0	1.0
523	1764	0.5	0.5	0.5
524	9957	0.0	1.0	1.0
525	18156	0.0	0.0	0.0
526	1793	0.0	1.0	1.0
527	9985	0.0	0.5	0.5
528	18181	0.0	0.5	0.5
529	1799	0.5	1.0	0.5
530	9992	0.5	0.0	0.5
531	1803	0.0	0.5	0.5
532	9997	0.5	1.0	0.5
533	1811	0.5	1.0	0.5
534	1817	1.0	1.0	1.0
535	10016	0.5	1.0	1.0
536	18208	1.0	1.0	0.5
537	1827	0.5	0.0	0.5
538	1829	0.5	0.5	0.5
539	18223	0.0	0.5	0.5
540	18226	0.5	1.0	0.5
541	18228	0.5	0.5	1.0
542	18229	0.5	0.5	0.0
543	18231	0.5	1.0	0.5
544	10041	0.5	0.5	0.0
545	1853	0.5	0.5	0.0
546	18238	0.0	0.0	0.0
547	1855	0.5	0.5	0.0
548	10056	0.0	0.5	0.5
549	18250	0.5	1.0	0.5
550	1869	0.0	1.0	1.0
551	10061	0.5	1.0	0.5
552	18260	0.5	0.5	0.0
553	18272	0.5	1.0	1.0
554	1896	0.0	0.0	0.0
555	18280	0.0	0.5	0.5
556	1900	0.5	0.5	0.0
557	10094	0.0	0.0	0.0
558	1907	0.0	0.5	0.5
559	18291	0.0	0.0	0.0
560	1909	0.0	0.0	0.0
561	18298	0.0	1.0	1.0
562	10107	0.5	1.0	0.5
563	1918	0.0	0.5	0.5
564	10113	0.0	0.0	0.0
565	1926	0.5	1.0	0.5
566	18310	0.5	0.0	0.5
567	18312	1.0	0.5	1.0
568	1931	0.0	0.5	0.5
569	1932	0.0	0.5	0.5
570	10124	0.5	1.0	1.0
571	1934	0.0	0.0	0.0
572	1940	0.0	0.0	0.0
573	10137	0.0	1.0	1.0
574	18330	0.0	0.5	0.5
575	18334	0.0	0.5	0.5
576	10146	0.5	0.5	0.0
577	10148	1.0	0.5	1.0
578	10151	0.0	0.5	0.5
579	18344	0.0	0.0	0.0
580	18345	0.5	1.0	0.5
581	10161	0.0	1.0	1.0
582	1970	0.5	0.5	0.0
583	1971	0.5	0.0	0.5
584	10162	0.0	0.5	0.5
585	10168	0.5	0.5	0.0
586	18361	0.5	1.0	0.5
587	1981	0.5	1.0	1.0
588	10174	0.0	0.0	0.0
589	10177	0.0	0.0	0.0
590	10178	0.0	0.0	0.0
591	1987	0.5	1.0	0.5
592	10182	0.0	1.0	1.0
593	1991	0.5	1.0	0.5
594	18379	0.5	1.0	0.5
595	10189	0.0	1.0	1.0
596	18382	0.0	0.0	0.0
597	1999	0.5	0.5	0.0
598	18385	0.0	0.0	0.0
599	18396	0.0	0.5	0.5
600	18397	0.0	1.0	1.0
601	10210	1.0	1.0	0.5
602	18411	0.5	1.0	0.5
603	2028	0.5	0.5	0.0
604	10223	0.5	0.0	0.5
605	18417	0.0	1.0	1.0
606	2034	0.0	0.0	0.0
607	10226	0.5	0.5	0.0
608	10231	0.5	0.5	0.0
609	10234	0.0	0.0	0.0
610	18428	1.0	1.0	0.0
611	10239	0.5	0.5	0.0
612	18432	0.0	0.5	0.5
613	2049	0.0	0.0	0.0
614	2050	0.0	0.0	0.0
615	2051	0.0	0.0	0.0
616	18436	0.5	0.0	0.5
617	18438	0.0	1.0	1.0
618	10249	0.0	0.5	0.5
619	18441	0.0	0.5	0.5
620	18445	0.5	1.0	0.5
621	10254	0.0	1.0	1.0
622	18447	0.0	0.0	0.0
623	2065	0.0	0.5	0.5
624	18450	0.5	0.5	0.0
625	2072	0.0	0.0	0.0
626	18459	0.0	0.0	0.0
627	10268	1.0	1.0	0.5
628	18461	0.0	0.5	0.5
629	2080	0.0	1.0	1.0
630	2083	0.0	0.5	0.5
631	18487	1.0	1.0	0.5
632	18488	0.5	1.0	0.5
633	2106	0.0	0.5	0.5
634	2107	0.5	0.5	0.5
635	2114	0.5	1.0	1.0
636	2117	0.5	0.5	0.0
637	2121	0.0	0.5	0.5
638	10315	0.5	0.5	0.0
639	2126	0.0	0.0	0.0
640	10321	0.0	0.0	0.0
641	18517	1.0	1.0	0.5
642	10327	0.5	0.0	0.5
643	18521	0.5	0.5	0.0
644	2138	0.0	0.0	0.0
645	2140	0.5	1.0	0.5
646	18526	0.0	0.5	0.5
647	2144	0.0	1.0	1.0
648	10341	0.0	0.5	0.5
649	10345	0.0	0.5	0.5
650	18541	0.0	0.5	0.5
651	18547	0.0	0.0	0.0
652	10358	0.0	1.0	1.0
653	10362	0.5	1.0	1.0
654	18565	0.5	0.5	0.0
655	10381	0.5	0.0	0.5
656	18573	0.5	1.0	0.5
657	2191	0.5	0.5	1.0
658	10383	0.0	0.5	0.5
659	2193	0.5	0.5	0.0
660	2194	0.0	1.0	1.0
661	18575	0.5	0.5	0.0
662	2199	0.0	0.5	0.5
663	2201	0.5	1.0	1.0
664	10396	0.5	1.0	0.5
665	10397	0.0	0.0	0.0
666	18589	0.0	0.5	0.5
667	18590	0.5	1.0	1.0
668	18597	1.0	1.0	0.0
669	2220	0.0	0.5	0.5
670	18609	0.0	0.5	0.5
671	10427	0.5	1.0	0.5
672	10434	0.5	0.5	0.0
673	2244	0.0	0.0	0.0
674	18640	0.5	1.0	0.5
675	10454	0.0	0.5	0.5
