	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
320	PF23617	0.8958333333333334	0.8958333333333334	0.4375
321	PF05638	0.9791666666666666	0.9583333333333334	0.3958333333333333
322	PF22059	0.8333333333333334	0.875	0.4375
323	PF18346	0.8541666666666666	0.8541666666666666	0.5208333333333334
324	PF21056	0.8541666666666666	0.9166666666666666	0.8958333333333334
325	PF06455	0.8125	0.8958333333333334	0.4583333333333333
326	PF03227	0.8958333333333334	0.9375	0.4583333333333333
327	PF08350	0.9166666666666666	0.9375	0.8333333333333334
328	PF22967	0.9166666666666666	0.9375	0.625
329	PF12685	0.8958333333333334	0.9166666666666666	0.5416666666666666
330	PF24538	0.9375	0.9375	0.4791666666666667
331	PF25559	0.9166666666666666	0.8958333333333334	0.3125
332	PF01928	0.8333333333333334	0.875	0.4791666666666667
333	PF16898	0.8958333333333334	0.8958333333333334	0.7916666666666666
334	PF23672	0.875	0.9375	0.5208333333333334
335	PF14344	0.8958333333333334	0.8333333333333334	0.5
336	PF21811	0.7916666666666666	0.7916666666666666	0.3125
337	PF04432	0.9166666666666666	0.9166666666666666	0.4791666666666667
338	PF07866	0.875	0.9166666666666666	0.6666666666666666
339	PF19931	0.9166666666666666	0.9166666666666666	0.5625
340	PF23069	0.9166666666666666	0.9583333333333334	0.3541666666666667
341	PF13878	0.9583333333333334	0.9583333333333334	0.5416666666666666
342	PF10558	0.9375	0.9791666666666666	0.5833333333333334
343	PF24845	0.9583333333333334	0.9791666666666666	0.7291666666666666
344	PF24321	0.9583333333333334	0.9583333333333334	0.3333333333333333
345	PF23137	0.9166666666666666	0.8958333333333334	0.6458333333333334
346	PF08355	0.875	0.9166666666666666	0.5416666666666666
347	PF14819	0.9583333333333334	0.9375	0.7083333333333334
348	PF25056	0.875	0.8958333333333334	0.625
349	PF14111	0.875	0.8541666666666666	0.4166666666666667
350	PF20209	0.8958333333333334	0.9791666666666666	0.625
351	PF25479	0.9166666666666666	0.9375	0.6666666666666666
352	PF04246	0.8333333333333334	0.875	0.5625
353	PF22491	0.875	0.9583333333333334	0.4375
354	PF05209	0.8958333333333334	0.9166666666666666	0.6666666666666666
355	PF03123	0.9791666666666666	0.9583333333333334	0.7083333333333334
356	PF00445	0.875	0.9583333333333334	0.5833333333333334
357	PF23995	0.8333333333333334	0.8333333333333334	0.3125
358	PF13093	0.8125	0.8125	0.3333333333333333
359	PF04935	0.9375	0.9166666666666666	0.375
360	PF24911	0.8541666666666666	0.9166666666666666	0.625
361	PF21844	0.9583333333333334	0.9791666666666666	0.7291666666666666
362	PF17125	0.9375	0.9583333333333334	0.7916666666666666
363	PF09842	0.8125	0.8958333333333334	0.4166666666666667
364	PF13700	0.8958333333333334	0.8541666666666666	0.4583333333333333
365	PF04911	0.9375	0.9583333333333334	0.8125
366	PF00227	0.8125	0.8541666666666666	0.3958333333333333
367	PF24670	0.9166666666666666	0.9375	0.6458333333333334
368	PF03374	0.9375	0.9583333333333334	0.625
369	PF12251	0.8958333333333334	0.9166666666666666	0.2916666666666667
370	PF14747	0.8958333333333334	0.875	0.5208333333333334
371	PF05127	0.875	0.8541666666666666	0.3958333333333333
372	PF04844	0.8958333333333334	0.9166666666666666	0.5416666666666666
373	PF00957	0.8333333333333334	0.8541666666666666	0.625
374	PF13437	0.9166666666666666	0.9583333333333334	0.7291666666666666
375	PF24355	0.8958333333333334	0.8541666666666666	0.2916666666666667
376	PF24931	0.9375	0.9375	0.7291666666666666
377	PF14021	0.8958333333333334	0.9166666666666666	0.6041666666666666
378	PF09774	0.9583333333333334	0.9791666666666666	0.3333333333333333
379	PF00388	0.9375	0.9375	0.4791666666666667
380	PF08869	0.8958333333333334	0.9166666666666666	0.5833333333333334
381	PF06331	0.8333333333333334	0.8541666666666666	0.4791666666666667
382	PF00273	0.9791666666666666	0.9791666666666666	0.20833333333333334
383	PF02579	0.9583333333333334	0.9583333333333334	0.8333333333333334
384	PF10133	0.9583333333333334	0.9791666666666666	0.6666666666666666
385	PF05717	0.8541666666666666	0.8125	0.4791666666666667
386	PF14289	0.875	0.875	0.6458333333333334
387	PF24558	0.9375	0.9375	0.625
388	PF11965	0.9583333333333334	0.9583333333333334	0.3125
389	PF14429	0.8125	0.8541666666666666	0.3125
390	PF18676	0.8958333333333334	0.9375	0.8333333333333334
391	PF02741	0.9583333333333334	0.9583333333333334	0.4166666666666667
392	PF02822	0.9375	0.9583333333333334	0.8125
393	PF13443	0.8958333333333334	0.9166666666666666	0.6041666666666666
394	PF00942	0.8958333333333334	0.8958333333333334	0.5833333333333334
395	PF00832	0.9166666666666666	0.8958333333333334	0.625
396	PF00191	0.9583333333333334	0.9583333333333334	0.6875
397	PF07983	0.875	0.9375	0.5833333333333334
398	PF19775	0.8125	0.8333333333333334	0.5416666666666666
399	PF08356	0.875	0.9166666666666666	0.5833333333333334
400	PF25381	0.875	0.875	0.3333333333333333
401	PF07200	0.8958333333333334	0.9166666666666666	0.4166666666666667
402	PF04077	0.9166666666666666	0.9166666666666666	0.5833333333333334
403	PF13623	0.8958333333333334	0.9375	0.5
404	PF08701	0.9375	0.9583333333333334	0.3541666666666667
405	PF19429	0.9375	1.0	0.5833333333333334
406	PF07012	0.8958333333333334	0.875	0.7916666666666666
407	PF16369	0.8958333333333334	0.9166666666666666	0.75
408	PF24584	0.875	0.875	0.5208333333333334
409	PF09414	0.8541666666666666	0.9166666666666666	0.4583333333333333
410	PF00974	0.875	0.8958333333333334	0.6458333333333334
411	PF02371	0.875	0.8333333333333334	0.6458333333333334
412	PF12790	0.8333333333333334	0.875	0.3958333333333333
413	PF25430	0.8125	0.8125	0.4791666666666667
414	PF24496	0.875	0.9166666666666666	0.4791666666666667
415	PF02501	0.9166666666666666	0.9583333333333334	0.7291666666666666
416	PF00627	0.875	0.8958333333333334	0.6458333333333334
417	PF20912	1.0	1.0	0.625
418	PF04627	0.8958333333333334	0.8958333333333334	0.625
419	PF03190	0.9375	0.9375	0.6666666666666666
420	PF07898	0.8125	0.7916666666666666	0.3333333333333333
421	PF25080	0.9583333333333334	0.9375	0.6041666666666666
422	PF18030	0.8541666666666666	0.8541666666666666	0.4791666666666667
423	PF23133	0.7708333333333334	0.9166666666666666	0.4166666666666667
424	PF01067	0.9791666666666666	0.9791666666666666	0.4166666666666667
425	PF22398	0.8958333333333334	0.9166666666666666	0.4583333333333333
426	PF13091	0.8958333333333334	0.9791666666666666	0.8333333333333334
427	PF00269	0.875	0.8958333333333334	0.6041666666666666
428	PF04010	0.8333333333333334	0.8541666666666666	0.3541666666666667
429	PF13542	0.9166666666666666	0.8958333333333334	0.6041666666666666
430	PF23733	0.875	0.875	0.5208333333333334
431	PF01584	0.8333333333333334	0.8541666666666666	0.6041666666666666
432	PF14019	0.8333333333333334	0.8541666666666666	0.5208333333333334
433	PF11349	0.875	0.8541666666666666	0.5208333333333334
434	PF18085	0.8541666666666666	0.9166666666666666	0.6666666666666666
435	PF11268	0.9375	0.9166666666666666	0.5416666666666666
436	PF25437	0.875	0.875	0.625
437	PF06995	0.8125	0.8541666666666666	0.4791666666666667
438	PF05000	0.8333333333333334	0.8333333333333334	0.4583333333333333
