family	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
PF00004	9769	0.8541666666666666	0.8958333333333334	0.5208333333333334
PF00004	1582	1.0	1.0	0.3958333333333333
PF00004	1586	0.8958333333333334	0.8958333333333334	0.4791666666666667
PF00004	1592	0.8125	0.8333333333333334	0.4166666666666667
PF00004	9790	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	9796	0.8958333333333334	0.9166666666666666	0.4583333333333333
PF00004	17989	0.9375	0.9375	0.5
PF00004	1606	0.875	0.875	0.5
PF00004	1608	0.9583333333333334	0.9791666666666666	0.5416666666666666
PF00004	1620	0.7916666666666666	0.8541666666666666	0.5416666666666666
PF00004	1623	0.875	0.9375	0.7291666666666666
PF00004	1626	0.8333333333333334	0.8333333333333334	0.5
PF00004	9818	0.8333333333333334	0.8958333333333334	0.4375
PF00004	18015	0.9166666666666666	0.9375	0.5208333333333334
PF00004	9824	0.9375	0.9791666666666666	0.5
PF00004	18018	0.875	0.8958333333333334	0.4583333333333333
PF00004	1637	0.9166666666666666	0.9166666666666666	0.6041666666666666
PF00004	1639	0.8125	0.875	0.5
PF00004	18024	0.875	0.875	0.5833333333333334
PF00004	18025	0.9583333333333334	0.9583333333333334	0.5625
PF00004	1646	0.8333333333333334	0.9166666666666666	0.5416666666666666
PF00004	1647	0.9166666666666666	0.9583333333333334	0.6666666666666666
PF00004	18031	0.8333333333333334	0.8541666666666666	0.4791666666666667
PF00004	18033	0.8958333333333334	0.8958333333333334	0.5416666666666666
PF00004	9848	0.9583333333333334	0.9791666666666666	0.5208333333333334
PF00004	9853	0.875	0.9166666666666666	0.5208333333333334
PF00004	18048	0.8958333333333334	0.875	0.5
PF00004	18049	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	1668	0.9166666666666666	0.9375	0.5208333333333334
PF00004	9861	0.8541666666666666	0.875	0.5208333333333334
PF00004	9866	0.8333333333333334	0.8541666666666666	0.5208333333333334
PF00004	1679	0.875	0.8958333333333334	0.625
PF00004	1680	0.8541666666666666	0.9166666666666666	0.5208333333333334
PF00004	9874	0.875	0.8958333333333334	0.4583333333333333
PF00004	1683	0.8958333333333334	0.875	0.4791666666666667
PF00004	9875	0.9375	0.9375	0.5
PF00004	1686	0.9375	0.9375	0.5416666666666666
PF00004	18071	0.8333333333333334	0.8333333333333334	0.4166666666666667
PF00004	18072	0.8125	0.7916666666666666	0.4583333333333333
PF00004	18074	0.875	0.8541666666666666	0.4791666666666667
PF00004	9883	0.9583333333333334	0.9583333333333334	0.4583333333333333
PF00004	9885	0.8541666666666666	0.8958333333333334	0.4791666666666667
PF00004	18078	0.8958333333333334	0.9375	0.5833333333333334
PF00004	18089	0.8958333333333334	0.9166666666666666	0.5625
PF00004	18092	0.8541666666666666	0.8333333333333334	0.5208333333333334
PF00004	9901	0.9166666666666666	0.9166666666666666	0.4791666666666667
PF00004	18094	0.875	0.875	0.4583333333333333
PF00004	9904	0.8958333333333334	0.9166666666666666	0.5625
PF00004	18097	0.875	0.875	0.4791666666666667
PF00004	9908	0.8958333333333334	0.9375	0.4791666666666667
PF00004	9912	0.9166666666666666	0.9583333333333334	0.5416666666666666
PF00004	9915	0.8541666666666666	0.8333333333333334	0.5833333333333334
PF00004	9917	0.875	0.9375	0.4791666666666667
PF00004	9918	0.9583333333333334	0.9583333333333334	0.5625
PF00004	18118	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	1735	0.8541666666666666	0.875	0.3958333333333333
PF00004	1736	0.875	0.8958333333333334	0.4583333333333333
PF00004	1743	0.9166666666666666	0.9166666666666666	0.4583333333333333
PF00004	1751	0.875	0.875	0.5416666666666666
PF00004	18142	0.8958333333333334	0.9166666666666666	0.5208333333333334
PF00004	1760	0.9166666666666666	0.9375	0.4791666666666667
PF00004	1762	0.8958333333333334	0.875	0.4583333333333333
PF00004	1763	0.8958333333333334	0.9166666666666666	0.375
PF00004	1764	0.8541666666666666	0.8958333333333334	0.5625
PF00004	9957	0.9375	0.9791666666666666	0.5416666666666666
PF00004	18156	0.875	0.8958333333333334	0.5416666666666666
PF00004	1793	0.8541666666666666	0.875	0.5625
PF00004	9985	0.9166666666666666	0.9583333333333334	0.5
PF00004	18181	0.875	0.9166666666666666	0.5416666666666666
PF00004	1799	0.9166666666666666	0.9166666666666666	0.4791666666666667
PF00004	9992	0.875	0.875	0.4375
PF00004	1803	0.875	0.8958333333333334	0.5416666666666666
PF00004	9997	0.875	0.875	0.5
PF00004	1811	0.9166666666666666	0.8958333333333334	0.625
PF00004	1817	0.9375	0.9375	0.5
PF00004	10016	0.9166666666666666	0.9375	0.5208333333333334
PF00004	18208	0.875	0.8958333333333334	0.5416666666666666
PF00004	1827	0.9583333333333334	0.9583333333333334	0.5
PF00004	1829	0.875	0.9166666666666666	0.6666666666666666
PF00004	18223	0.8958333333333334	0.875	0.5208333333333334
PF00004	18226	0.8333333333333334	0.8541666666666666	0.5
PF00004	18228	0.8125	0.875	0.5625
PF00004	18229	0.8541666666666666	0.875	0.4166666666666667
PF00004	18231	0.9166666666666666	0.9583333333333334	0.5625
PF00004	10041	0.8125	0.9166666666666666	0.5
PF00004	1853	0.8958333333333334	0.9375	0.5625
PF00004	18238	0.8958333333333334	0.9166666666666666	0.4583333333333333
PF00004	1855	0.875	0.875	0.5
PF00004	10056	0.8541666666666666	0.875	0.4583333333333333
PF00004	18250	0.7291666666666666	0.7916666666666666	0.5416666666666666
PF00004	1869	0.8333333333333334	0.8333333333333334	0.4375
PF00004	10061	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	18260	0.8541666666666666	0.8333333333333334	0.5416666666666666
PF00004	18272	0.9375	0.9583333333333334	0.5416666666666666
PF00004	1896	0.8541666666666666	0.9166666666666666	0.5833333333333334
PF00004	18280	0.8958333333333334	0.9166666666666666	0.5
PF00004	1900	0.8541666666666666	0.8958333333333334	0.4583333333333333
PF00004	10094	0.8541666666666666	0.9166666666666666	0.6041666666666666
PF00004	1907	0.8125	0.8541666666666666	0.5
PF00004	18291	0.9375	0.9375	0.5
PF00004	1909	0.875	0.9166666666666666	0.5416666666666666
PF00004	18298	0.875	0.875	0.5833333333333334
PF00004	10107	0.8958333333333334	0.8958333333333334	0.5208333333333334
PF00004	1918	0.8541666666666666	0.875	0.5625
PF00004	10113	0.9375	0.9583333333333334	0.6666666666666666
PF00004	1926	0.875	0.8958333333333334	0.5625
PF00004	18310	0.8333333333333334	0.875	0.4375
PF00004	18312	0.8958333333333334	0.8958333333333334	0.5
PF00004	1931	0.8333333333333334	0.8541666666666666	0.4583333333333333
PF00004	1932	0.9583333333333334	0.9375	0.4791666666666667
PF00004	10124	0.8541666666666666	0.8958333333333334	0.5
PF00004	1934	0.875	0.875	0.5208333333333334
PF00004	1940	0.9583333333333334	0.9375	0.4791666666666667
PF00004	10137	0.8958333333333334	0.8958333333333334	0.5208333333333334
PF00004	18330	0.875	0.875	0.5208333333333334
PF00004	18334	0.9166666666666666	0.9375	0.4791666666666667
PF00004	10146	0.875	0.9583333333333334	0.5
PF00004	10148	0.9375	0.9583333333333334	0.5833333333333334
PF00004	10151	0.8541666666666666	0.8541666666666666	0.4791666666666667
PF00004	18344	0.9791666666666666	1.0	0.5833333333333334
PF00004	18345	0.8333333333333334	0.875	0.5
PF00004	10161	0.875	0.9375	0.5833333333333334
PF00004	1970	0.8333333333333334	0.8333333333333334	0.4791666666666667
PF00004	1971	0.9375	0.9375	0.4791666666666667
PF00004	10162	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	10168	0.875	0.875	0.4791666666666667
PF00004	18361	0.9791666666666666	0.9791666666666666	0.5208333333333334
PF00004	1981	0.8333333333333334	0.8333333333333334	0.5
PF00004	10174	0.8333333333333334	0.8333333333333334	0.5
PF00004	10177	0.8958333333333334	0.9375	0.5
PF00004	10178	0.875	0.9166666666666666	0.5416666666666666
PF00004	1987	0.9375	0.9791666666666666	0.4791666666666667
PF00004	10182	0.9166666666666666	0.9166666666666666	0.4583333333333333
PF00004	1991	0.8541666666666666	0.8541666666666666	0.5625
PF00004	18379	0.8333333333333334	0.8958333333333334	0.5208333333333334
PF00004	10189	0.8541666666666666	0.8541666666666666	0.375
PF00004	18382	0.8333333333333334	0.8958333333333334	0.4166666666666667
PF00004	1999	0.9375	0.9583333333333334	0.4375
PF00004	18385	0.875	0.8958333333333334	0.5
PF00004	18396	0.8333333333333334	0.8333333333333334	0.4583333333333333
PF00004	18397	0.8333333333333334	0.8958333333333334	0.5416666666666666
PF00004	10210	0.8541666666666666	0.8541666666666666	0.5416666666666666
PF00004	18411	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	2028	0.7916666666666666	0.8541666666666666	0.5208333333333334
PF00004	10223	0.8958333333333334	0.875	0.4375
PF00004	18417	0.9583333333333334	0.9583333333333334	0.4583333333333333
PF00004	2034	0.7916666666666666	0.8125	0.5416666666666666
PF00004	10226	0.8541666666666666	0.8541666666666666	0.4166666666666667
PF00004	10231	0.8333333333333334	0.8541666666666666	0.4583333333333333
PF00004	10234	0.8958333333333334	0.9375	0.3541666666666667
PF00004	18428	0.9166666666666666	0.8958333333333334	0.5
PF00004	10239	0.8125	0.8541666666666666	0.4583333333333333
PF00004	18432	0.8958333333333334	0.9166666666666666	0.5
PF00004	2049	0.8958333333333334	0.9583333333333334	0.4166666666666667
PF00004	2050	0.8958333333333334	0.8958333333333334	0.5416666666666666
PF00004	2051	0.875	0.8958333333333334	0.5416666666666666
PF00004	18436	0.875	0.875	0.5833333333333334
PF00004	18438	0.8541666666666666	0.8958333333333334	0.5416666666666666
PF00004	10249	0.875	0.9166666666666666	0.5416666666666666
PF00004	18441	0.8333333333333334	0.875	0.5416666666666666
PF00004	18445	0.9166666666666666	0.9583333333333334	0.6041666666666666
PF00004	10254	0.9166666666666666	0.9375	0.3958333333333333
PF00004	18447	0.7708333333333334	0.8333333333333334	0.4375
PF00004	2065	0.7916666666666666	0.8333333333333334	0.5208333333333334
PF00004	18450	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	2072	0.9375	0.9375	0.4583333333333333
PF00004	18459	0.875	0.875	0.4375
PF00004	10268	0.875	0.9166666666666666	0.5416666666666666
PF00004	18461	0.8333333333333334	0.875	0.5833333333333334
PF00004	2080	0.8958333333333334	0.8958333333333334	0.5208333333333334
PF00004	2083	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	18487	0.8958333333333334	0.8958333333333334	0.5833333333333334
PF00004	18488	0.8958333333333334	0.8958333333333334	0.6458333333333334
PF00004	2106	0.8125	0.8125	0.4583333333333333
PF00004	2107	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	2114	0.9583333333333334	0.9375	0.3958333333333333
PF00004	2117	0.9375	0.9375	0.6458333333333334
PF00004	2121	0.8333333333333334	0.8541666666666666	0.4791666666666667
PF00004	10315	0.875	0.8958333333333334	0.5625
PF00004	2126	0.8958333333333334	0.8958333333333334	0.4166666666666667
PF00004	10321	0.8958333333333334	0.9375	0.4583333333333333
PF00004	18517	0.8958333333333334	0.9583333333333334	0.4791666666666667
PF00004	10327	0.8958333333333334	0.9166666666666666	0.4583333333333333
PF00004	18521	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	2138	0.875	0.9166666666666666	0.5625
PF00004	2140	0.8125	0.875	0.5
PF00004	18526	0.8333333333333334	0.875	0.4791666666666667
PF00004	2144	0.8541666666666666	0.9166666666666666	0.5833333333333334
PF00004	10341	0.8541666666666666	0.9166666666666666	0.4791666666666667
PF00004	10345	0.8125	0.8541666666666666	0.5
PF00004	18541	0.8541666666666666	0.875	0.4791666666666667
PF00004	18547	0.8541666666666666	0.9166666666666666	0.4375
PF00004	10358	0.8958333333333334	0.9375	0.5
PF00004	10362	0.875	0.9166666666666666	0.5833333333333334
PF00004	18565	0.875	0.875	0.5
PF00004	10381	0.875	0.8958333333333334	0.4791666666666667
PF00004	18573	0.8333333333333334	0.875	0.5416666666666666
PF00004	2191	0.8958333333333334	0.9166666666666666	0.375
PF00004	10383	0.8958333333333334	0.8958333333333334	0.5833333333333334
PF00004	2193	0.8541666666666666	0.9166666666666666	0.5416666666666666
PF00004	2194	0.9583333333333334	0.9375	0.5416666666666666
PF00004	18575	0.8541666666666666	0.9166666666666666	0.5208333333333334
PF00004	2199	0.9375	0.9583333333333334	0.5416666666666666
PF00004	2201	0.9375	0.9166666666666666	0.5
PF00004	10396	0.8333333333333334	0.875	0.3958333333333333
PF00004	10397	0.9375	0.9166666666666666	0.5416666666666666
PF00004	18589	0.8958333333333334	0.9375	0.5208333333333334
PF00004	18590	0.8333333333333334	0.875	0.5208333333333334
PF00004	18597	0.875	0.8958333333333334	0.5625
PF00004	2220	0.8958333333333334	0.9166666666666666	0.5625
PF00004	18609	0.7708333333333334	0.8541666666666666	0.5625
PF00004	10427	0.8958333333333334	0.9166666666666666	0.6041666666666666
PF00004	10434	0.8125	0.8125	0.5208333333333334
PF00004	2244	0.875	0.9375	0.5208333333333334
PF00004	18640	0.875	0.8333333333333334	0.5208333333333334
PF00004	10454	0.9166666666666666	0.9375	0.625
PF00004	10458	0.8125	0.8958333333333334	0.5625
PF00004	18650	0.8541666666666666	0.875	0.5
PF00004	2279	0.8541666666666666	0.8958333333333334	0.4166666666666667
PF00004	18665	0.875	0.8958333333333334	0.5
PF00004	10479	0.8958333333333334	0.8958333333333334	0.4583333333333333
PF00004	2290	0.875	0.8958333333333334	0.4583333333333333
PF00004	10489	0.8125	0.8125	0.4583333333333333
PF00004	10493	0.9375	0.9583333333333334	0.4791666666666667
PF00004	18707	0.8333333333333334	0.8541666666666666	0.5416666666666666
PF00004	10519	0.8125	0.875	0.625
PF00004	2328	0.875	0.9166666666666666	0.5208333333333334
PF00004	18712	0.8958333333333334	0.9166666666666666	0.5625
PF00004	18713	0.9375	0.9375	0.5416666666666666
PF00004	10527	0.8125	0.8333333333333334	0.5208333333333334
PF00004	2337	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	2344	0.9166666666666666	0.9166666666666666	0.4375
PF00004	10536	0.8541666666666666	0.8958333333333334	0.5208333333333334
PF00004	10542	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	2354	0.8958333333333334	0.9583333333333334	0.4375
PF00004	2357	0.875	0.9166666666666666	0.5833333333333334
PF00004	10553	0.7916666666666666	0.875	0.5208333333333334
PF00004	10555	0.8125	0.8333333333333334	0.4583333333333333
PF00004	10556	0.8958333333333334	0.8958333333333334	0.4791666666666667
PF00004	2366	0.8958333333333334	0.9166666666666666	0.4375
PF00004	2369	0.9583333333333334	0.9583333333333334	0.3958333333333333
PF00004	18754	0.8333333333333334	0.8958333333333334	0.5
PF00004	18756	0.875	0.8958333333333334	0.5
PF00004	10569	0.8333333333333334	0.8333333333333334	0.5833333333333334
PF00004	2383	0.8333333333333334	0.9166666666666666	0.5
PF00004	2386	0.9583333333333334	0.9791666666666666	0.5625
PF00004	18778	0.9375	0.9375	0.4791666666666667
PF00004	2397	0.8958333333333334	0.9166666666666666	0.6041666666666666
PF00004	10590	0.8958333333333334	0.9166666666666666	0.6041666666666666
PF00004	18788	0.875	0.9166666666666666	0.5
PF00004	2422	0.875	0.8541666666666666	0.5208333333333334
PF00004	10617	0.875	0.9166666666666666	0.5
PF00004	10618	0.8958333333333334	0.9166666666666666	0.6666666666666666
PF00004	2428	0.9166666666666666	0.9583333333333334	0.5625
PF00004	2429	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	2431	0.9375	0.9375	0.4583333333333333
PF00004	18817	0.7708333333333334	0.8333333333333334	0.5
PF00004	2434	0.9166666666666666	0.9166666666666666	0.4791666666666667
PF00004	10628	0.8958333333333334	0.9375	0.4583333333333333
PF00004	2444	0.875	0.9375	0.5416666666666666
PF00004	10637	0.8958333333333334	0.9375	0.5416666666666666
PF00004	18828	0.9166666666666666	0.9375	0.4791666666666667
PF00004	10641	0.8333333333333334	0.8541666666666666	0.5
PF00004	2455	0.8333333333333334	0.8958333333333334	0.625
PF00004	10648	0.8958333333333334	0.9375	0.6041666666666666
PF00004	18846	0.875	0.875	0.5
PF00004	2470	0.9375	0.9375	0.5625
PF00004	2473	0.875	0.8958333333333334	0.5208333333333334
PF00004	2476	0.8541666666666666	0.8958333333333334	0.5416666666666666
PF00004	2480	0.875	0.8958333333333334	0.625
PF00004	2483	0.9166666666666666	0.9375	0.4583333333333333
PF00004	10678	0.8333333333333334	0.8125	0.4791666666666667
PF00004	2490	0.8541666666666666	0.875	0.5625
PF00004	10683	0.8333333333333334	0.875	0.5416666666666666
PF00004	2492	0.8958333333333334	0.8958333333333334	0.6041666666666666
PF00004	2495	0.8541666666666666	0.9166666666666666	0.5625
PF00004	10694	0.8958333333333334	0.9583333333333334	0.5208333333333334
PF00004	2503	0.8125	0.8125	0.4583333333333333
PF00004	18889	0.9166666666666666	0.9375	0.5
PF00004	10700	0.8541666666666666	0.8541666666666666	0.4791666666666667
PF00004	18896	0.9166666666666666	0.9375	0.5416666666666666
PF00004	10707	0.875	0.9375	0.5833333333333334
PF00004	18904	0.9166666666666666	0.9375	0.5625
PF00004	10717	0.9166666666666666	0.9583333333333334	0.5625
PF00004	18913	0.9375	0.9583333333333334	0.625
PF00004	2531	0.8333333333333334	0.8541666666666666	0.4791666666666667
PF00004	10725	0.875	0.875	0.4791666666666667
PF00004	10730	0.8958333333333334	0.9166666666666666	0.5
PF00004	18923	0.875	0.9375	0.5
PF00004	2540	0.8958333333333334	0.9166666666666666	0.5625
PF00004	18936	0.9375	0.9375	0.5208333333333334
PF00004	10746	0.8958333333333334	0.9166666666666666	0.5625
PF00004	2558	0.9791666666666666	1.0	0.5833333333333334
PF00004	18943	0.9791666666666666	0.9791666666666666	0.4583333333333333
PF00004	18945	0.8541666666666666	0.9166666666666666	0.5833333333333334
PF00004	10755	0.8958333333333334	0.9583333333333334	0.625
PF00004	10757	0.9583333333333334	0.9583333333333334	0.5208333333333334
PF00004	10758	0.8958333333333334	0.9166666666666666	0.6041666666666666
PF00004	2569	0.9166666666666666	0.9375	0.4791666666666667
PF00004	2574	0.875	0.875	0.375
PF00004	18968	0.75	0.7708333333333334	0.6041666666666666
PF00004	18970	0.9375	0.9375	0.4791666666666667
PF00004	18973	0.8958333333333334	0.875	0.4583333333333333
PF00004	2591	0.875	0.875	0.4791666666666667
PF00004	18978	0.9375	0.9375	0.4791666666666667
PF00004	10788	0.8541666666666666	0.9166666666666666	0.3958333333333333
PF00004	10790	0.9583333333333334	0.9791666666666666	0.5
PF00004	2600	0.9166666666666666	0.9375	0.4583333333333333
PF00004	10794	0.9583333333333334	0.9791666666666666	0.4583333333333333
PF00004	18993	0.9375	0.9375	0.4791666666666667
PF00004	2613	0.8333333333333334	0.8125	0.4583333333333333
PF00004	10806	0.875	0.8958333333333334	0.5
PF00004	19003	0.875	0.875	0.5208333333333334
PF00004	19005	0.9375	0.9375	0.375
PF00004	10817	0.8541666666666666	0.8958333333333334	0.5625
PF00004	10818	0.875	0.9166666666666666	0.5833333333333334
PF00004	2633	0.8958333333333334	0.9375	0.4583333333333333
PF00004	19020	0.8958333333333334	0.9166666666666666	0.4583333333333333
PF00004	10829	0.8541666666666666	0.875	0.5208333333333334
PF00004	19021	0.8958333333333334	0.8958333333333334	0.3541666666666667
PF00004	10832	0.8541666666666666	0.8958333333333334	0.5416666666666666
PF00004	10838	0.9166666666666666	0.9583333333333334	0.5208333333333334
PF00004	19030	0.9583333333333334	0.9583333333333334	0.5416666666666666
PF00004	19031	0.8333333333333334	0.8541666666666666	0.5833333333333334
PF00004	2666	0.9166666666666666	0.9583333333333334	0.4583333333333333
PF00004	2668	0.8333333333333334	0.8541666666666666	0.4166666666666667
PF00004	19054	0.8958333333333334	0.9375	0.5
PF00004	2675	0.9583333333333334	0.9583333333333334	0.375
PF00004	19066	0.9166666666666666	0.9583333333333334	0.5416666666666666
PF00004	10875	0.8541666666666666	0.8541666666666666	0.5416666666666666
PF00004	2694	0.9166666666666666	0.8958333333333334	0.5416666666666666
PF00004	2696	0.8125	0.8958333333333334	0.4791666666666667
PF00004	10894	0.7916666666666666	0.8333333333333334	0.5208333333333334
PF00004	19088	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	19089	0.7916666666666666	0.8541666666666666	0.5833333333333334
PF00004	2709	0.9375	0.9166666666666666	0.5625
PF00004	2712	0.9166666666666666	0.9375	0.4791666666666667
PF00004	19097	0.8541666666666666	0.875	0.4583333333333333
PF00004	19099	0.9375	0.9583333333333334	0.6041666666666666
PF00004	2718	0.875	0.875	0.4791666666666667
PF00004	2720	0.9166666666666666	0.9166666666666666	0.5625
PF00004	2721	0.8541666666666666	0.875	0.4583333333333333
PF00004	10917	0.9166666666666666	0.9583333333333334	0.6458333333333334
PF00004	10922	0.8541666666666666	0.8958333333333334	0.3541666666666667
PF00004	19116	0.875	0.9166666666666666	0.5208333333333334
PF00004	19118	0.9791666666666666	0.9375	0.6458333333333334
PF00004	19119	0.8333333333333334	0.8541666666666666	0.4166666666666667
PF00004	2739	0.8333333333333334	0.875	0.5625
PF00004	19124	0.875	0.9375	0.6041666666666666
PF00004	19129	0.875	0.9166666666666666	0.5625
PF00004	19130	0.9166666666666666	0.9166666666666666	0.5
PF00004	2748	0.8958333333333334	0.8958333333333334	0.5
PF00004	19135	0.8333333333333334	0.875	0.4583333333333333
PF00004	19142	0.9791666666666666	0.9791666666666666	0.5625
PF00004	10955	0.7708333333333334	0.8333333333333334	0.5
PF00004	10966	0.7916666666666666	0.7916666666666666	0.4791666666666667
PF00004	10967	0.9375	0.9791666666666666	0.625
PF00004	2780	0.8541666666666666	0.8541666666666666	0.6458333333333334
PF00004	19167	0.9375	0.9166666666666666	0.4375
PF00004	10976	0.8333333333333334	0.8541666666666666	0.4583333333333333
PF00004	19171	0.9166666666666666	0.9166666666666666	0.4375
PF00004	19172	0.8125	0.8125	0.5208333333333334
PF00004	19175	0.875	0.8958333333333334	0.5416666666666666
PF00004	10986	0.8541666666666666	0.875	0.4375
PF00004	19182	0.9166666666666666	0.9166666666666666	0.4375
PF00004	10999	0.8958333333333334	0.9375	0.5416666666666666
PF00004	19191	0.9166666666666666	0.8958333333333334	0.4583333333333333
PF00004	2809	0.9791666666666666	0.9791666666666666	0.4583333333333333
PF00004	2812	0.9166666666666666	0.9375	0.5208333333333334
PF00004	11004	0.7708333333333334	0.8125	0.4583333333333333
PF00004	19199	0.9791666666666666	0.9791666666666666	0.5208333333333334
PF00004	2818	0.7916666666666666	0.8541666666666666	0.5208333333333334
PF00004	11017	0.75	0.7708333333333334	0.4166666666666667
PF00004	11023	0.875	0.9375	0.5625
PF00004	11024	0.9375	0.9375	0.5208333333333334
PF00004	19217	0.8333333333333334	0.8125	0.5
PF00004	19222	0.9791666666666666	1.0	0.5416666666666666
PF00004	19223	0.9375	0.9583333333333334	0.5208333333333334
PF00004	19224	0.8333333333333334	0.8541666666666666	0.5
PF00004	2845	0.8541666666666666	0.9166666666666666	0.5625
PF00004	19230	0.8541666666666666	0.875	0.5416666666666666
PF00004	19232	0.8333333333333334	0.875	0.5833333333333334
PF00004	19233	0.9166666666666666	0.9166666666666666	0.4375
PF00004	2850	0.9583333333333334	0.9583333333333334	0.5416666666666666
PF00004	2853	0.9583333333333334	0.9583333333333334	0.4375
PF00004	11047	0.8333333333333334	0.875	0.4375
PF00004	11054	0.8958333333333334	0.8958333333333334	0.5
PF00004	2864	0.8958333333333334	0.8958333333333334	0.4375
PF00004	2870	0.9166666666666666	0.9375	0.5833333333333334
PF00004	19256	0.9583333333333334	0.9583333333333334	0.5208333333333334
PF00004	2876	0.875	0.875	0.6041666666666666
PF00004	19263	0.875	0.9166666666666666	0.4375
PF00004	2892	0.9583333333333334	0.9583333333333334	0.5
PF00004	11084	0.9375	0.9375	0.4791666666666667
PF00004	19276	0.8333333333333334	0.8958333333333334	0.5833333333333334
PF00004	11094	0.9375	0.9583333333333334	0.5208333333333334
PF00004	19295	0.8541666666666666	0.875	0.5625
PF00004	2912	0.8958333333333334	0.9375	0.5833333333333334
PF00004	11105	0.8333333333333334	0.875	0.5625
PF00004	2915	0.9375	0.9583333333333334	0.5
PF00004	19300	0.8125	0.7916666666666666	0.4375
PF00004	11112	0.8125	0.8333333333333334	0.4791666666666667
PF00004	2921	0.8541666666666666	0.875	0.5208333333333334
PF00004	19305	0.9375	0.9166666666666666	0.5416666666666666
PF00004	19308	0.9375	0.9583333333333334	0.5416666666666666
PF00004	19310	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	11123	0.9166666666666666	0.8958333333333334	0.4791666666666667
PF00004	19316	0.875	0.9166666666666666	0.5416666666666666
PF00004	11131	0.875	0.8958333333333334	0.5
PF00004	11139	0.8541666666666666	0.9166666666666666	0.5625
PF00004	19335	0.875	0.875	0.5
PF00004	11152	0.8541666666666666	0.9375	0.5625
PF00004	2962	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	19347	0.8541666666666666	0.8958333333333334	0.5625
PF00004	2965	0.875	0.9375	0.5
PF00004	11158	0.9583333333333334	0.9791666666666666	0.4166666666666667
PF00004	2968	0.8958333333333334	0.9166666666666666	0.4583333333333333
PF00004	2970	1.0	0.9791666666666666	0.5625
PF00004	2976	0.875	0.8958333333333334	0.4791666666666667
PF00004	19361	0.9166666666666666	0.9166666666666666	0.4166666666666667
PF00004	11172	0.875	0.8958333333333334	0.5416666666666666
PF00004	11175	0.8958333333333334	0.8958333333333334	0.4791666666666667
PF00004	2984	0.9583333333333334	0.9791666666666666	0.5
PF00004	19371	0.7708333333333334	0.8333333333333334	0.5208333333333334
PF00004	2990	0.9583333333333334	0.9791666666666666	0.5208333333333334
PF00004	19378	0.875	0.875	0.5
PF00004	3005	0.8541666666666666	0.8541666666666666	0.4166666666666667
PF00004	3006	0.9791666666666666	0.9791666666666666	0.5
PF00004	3010	0.875	0.8958333333333334	0.5
PF00004	11208	0.8125	0.875	0.4583333333333333
PF00004	19403	0.8541666666666666	0.875	0.5
PF00004	3021	0.7708333333333334	0.8333333333333334	0.5
PF00004	19409	0.875	0.8541666666666666	0.5625
PF00004	3029	0.8958333333333334	0.9166666666666666	0.5833333333333334
PF00004	19423	0.875	0.8958333333333334	0.4583333333333333
PF00004	3041	0.875	0.875	0.4375
PF00004	3042	0.8125	0.8541666666666666	0.4583333333333333
PF00004	19427	0.875	0.8958333333333334	0.4375
PF00004	19431	0.7916666666666666	0.8125	0.5833333333333334
PF00004	3052	0.875	0.9166666666666666	0.5416666666666666
PF00004	3055	0.8541666666666666	0.8958333333333334	0.6041666666666666
PF00004	11247	0.9583333333333334	0.9166666666666666	0.5
PF00004	11253	0.8541666666666666	0.875	0.4583333333333333
PF00004	3068	0.8958333333333334	0.875	0.4583333333333333
PF00004	11261	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	11262	0.9375	0.9583333333333334	0.5208333333333334
PF00004	19455	0.8958333333333334	0.8958333333333334	0.6041666666666666
PF00004	3073	0.8333333333333334	0.8333333333333334	0.5416666666666666
PF00004	19457	0.8333333333333334	0.8541666666666666	0.6041666666666666
PF00004	19458	0.8333333333333334	0.875	0.5
PF00004	11272	0.875	0.875	0.4583333333333333
PF00004	19466	0.8125	0.8958333333333334	0.5208333333333334
PF00004	3084	0.9166666666666666	0.9375	0.5833333333333334
PF00004	3087	0.875	0.8333333333333334	0.5416666666666666
PF00004	11285	0.8541666666666666	0.8958333333333334	0.5625
PF00004	3094	0.8125	0.8125	0.5
PF00004	19484	0.9791666666666666	0.9583333333333334	0.5
PF00004	11297	0.9791666666666666	0.9791666666666666	0.5416666666666666
PF00004	19489	0.875	0.8958333333333334	0.5
